#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HIST1H2BD	PHF21A	9606.ENSP00000289316	9606.ENSP00000398824	0	0	0	0	0	0.131	0.900	0.099	0.914
HIST1H2BK	TERF2	9606.ENSP00000349430	9606.ENSP00000254942	0	0	0	0	0	0	0.600	0	0.600
HIST1H2BK	POLR2D	9606.ENSP00000349430	9606.ENSP00000272645	0	0	0	0	0.062	0.075	0.600	0.049	0.625
HIST1H2BK	SUZ12	9606.ENSP00000349430	9606.ENSP00000316578	0	0	0	0	0	0	0.600	0	0.600
HIST1H2BK	RNF168	9606.ENSP00000349430	9606.ENSP00000320898	0	0	0	0	0	0	0.600	0.063	0.609
HIST1H2BK	RBBP4	9606.ENSP00000349430	9606.ENSP00000362592	0	0	0	0	0.064	0.059	0.600	0.057	0.623
HIST1H2BK	HIST1H4H	9606.ENSP00000349430	9606.ENSP00000366956	0	0.001	0	0	0.173	0.842	0	0.364	0.909
HIST1H2BK	SETD8	9606.ENSP00000349430	9606.ENSP00000384629	0	0	0	0	0.052	0.080	0.900	0.087	0.909
HIST1H2BK	PHF21A	9606.ENSP00000349430	9606.ENSP00000398824	0	0	0	0	0	0.131	0.900	0.053	0.910
HIST1H2BK	HIST1H3E	9606.ENSP00000349430	9606.ENSP00000482271	0	0.001	0	0	0.110	0.863	0	0.362	0.916
HIST1H3E	TRIM24	9606.ENSP00000482271	9606.ENSP00000340507	0	0	0	0	0	0.821	0	0.077	0.827
HIST1H3E	RBBP4	9606.ENSP00000482271	9606.ENSP00000362592	0	0	0	0	0.062	0.344	0	0.445	0.628
HIST1H3E	HIST1H4H	9606.ENSP00000482271	9606.ENSP00000366956	0	0.008	0	0	0.139	0.842	0.900	0.687	0.995
HIST1H3E	PHF21A	9606.ENSP00000482271	9606.ENSP00000398824	0	0	0	0	0	0.168	0	0.368	0.452
HIST1H4H	SMARCC1	9606.ENSP00000366956	9606.ENSP00000254480	0	0	0	0	0	0.172	0	0.328	0.419
HIST1H4H	POU5F1	9606.ENSP00000366956	9606.ENSP00000259915	0	0	0	0	0	0.162	0	0.324	0.409
HIST1H4H	SUV420H1	9606.ENSP00000366956	9606.ENSP00000305899	0	0	0	0	0	0.158	0	0.671	0.711
HIST1H4H	SUZ12	9606.ENSP00000366956	9606.ENSP00000316578	0	0	0	0	0	0.070	0	0.389	0.408
HIST1H4H	RNF168	9606.ENSP00000366956	9606.ENSP00000320898	0	0	0	0	0.055	0	0	0.509	0.516
HIST1H4H	TRIM24	9606.ENSP00000366956	9606.ENSP00000340507	0	0	0	0	0.053	0.689	0	0.210	0.747
HIST1H4H	RBBP4	9606.ENSP00000366956	9606.ENSP00000362592	0	0	0	0	0	0.369	0	0.590	0.730
HIST1H4H	POLI	9606.ENSP00000366956	9606.ENSP00000462664	0	0	0	0	0	0	0	0.417	0.417
HIST1H4H	SETD8	9606.ENSP00000366956	9606.ENSP00000384629	0	0	0	0	0.062	0.172	0	0.754	0.792
HIST1H4H	PSIP1	9606.ENSP00000366956	9606.ENSP00000370109	0	0	0	0	0	0.804	0	0.289	0.854
HSBP1L1	KIAA0513	9606.ENSP00000414236	9606.ENSP00000457408	0	0	0	0	0	0	0	0.570	0.570
HTR1F	TPH1	9606.ENSP00000322924	9606.ENSP00000250018	0	0	0	0	0	0	0	0.424	0.424
IFIT2	TRIM22	9606.ENSP00000360891	9606.ENSP00000369299	0	0	0	0	0.329	0.056	0	0.369	0.565
IGF2BP1	RBM24	9606.ENSP00000290341	9606.ENSP00000368341	0	0	0	0	0.052	0.247	0	0.273	0.435
IL16	KCNJ15	9606.ENSP00000302935	9606.ENSP00000331698	0	0	0	0	0	0.302	0	0.278	0.474
INA	NEFM	9606.ENSP00000358865	9606.ENSP00000221166	0	0	0	0.920	0.352	0.553	0	0.879	0.719
INA	SNAP25	9606.ENSP00000358865	9606.ENSP00000254976	0	0	0	0	0.369	0	0	0.377	0.590
INA	UCHL1	9606.ENSP00000358865	9606.ENSP00000284440	0	0	0	0	0.334	0.056	0	0.347	0.554
IPO5	NUTF2	9606.ENSP00000261574	9606.ENSP00000219169	0	0	0	0	0.126	0	0	0.668	0.697
IPO5	RRP1B	9606.ENSP00000261574	9606.ENSP00000339145	0	0	0	0	0.210	0.281	0	0	0.408
IPO5	WDR43	9606.ENSP00000261574	9606.ENSP00000384302	0	0	0	0	0.770	0	0	0.048	0.772
ITPR2	SNAP25	9606.ENSP00000370744	9606.ENSP00000254976	0	0	0	0	0	0	0.650	0.069	0.660
ITPR2	RASGRP1	9606.ENSP00000370744	9606.ENSP00000310244	0	0	0	0	0.063	0	0.650	0.056	0.663
ITPR2	KIFAP3	9606.ENSP00000370744	9606.ENSP00000354560	0	0	0	0	0.145	0	0	0.421	0.483
KCNJ15	KCNJ5	9606.ENSP00000331698	9606.ENSP00000433295	0	0	0.447	0.883	0.061	0.298	0.600	0.722	0.750
KCNJ5	PDE11A	9606.ENSP00000433295	9606.ENSP00000286063	0	0	0	0	0	0	0	0.407	0.407
KCNJ5	RGS4	9606.ENSP00000433295	9606.ENSP00000397181	0	0	0	0	0.052	0.059	0	0.408	0.425
KDSR	ORMDL3	9606.ENSP00000385083	9606.ENSP00000377724	0	0	0	0	0.049	0	0	0.447	0.452
KDSR	WDR43	9606.ENSP00000385083	9606.ENSP00000384302	0	0	0	0	0	0	0	0.548	0.548
KIAA0513	PHF21A	9606.ENSP00000457408	9606.ENSP00000398824	0	0	0	0	0	0	0	0.638	0.638
KIF17	TUBA1A	9606.ENSP00000247986	9606.ENSP00000301071	0	0	0	0	0.052	0.260	0	0.310	0.474
KIF17	SEMA4D	9606.ENSP00000247986	9606.ENSP00000416523	0	0	0	0	0	0	0	0.507	0.508
KIF17	KIF3C	9606.ENSP00000247986	9606.ENSP00000264712	0	0	0	0.838	0.076	0	0.600	0.633	0.653
KIF17	KIFAP3	9606.ENSP00000247986	9606.ENSP00000354560	0	0	0	0	0.062	0.243	0.600	0.695	0.901
KIF3C	KIFAP3	9606.ENSP00000264712	9606.ENSP00000354560	0	0	0	0	0.105	0.930	0.500	0.960	0.998
KIFAP3	NEFM	9606.ENSP00000354560	9606.ENSP00000221166	0	0	0	0	0.063	0	0	0.413	0.426
KRT19	POU5F1	9606.ENSP00000355124	9606.ENSP00000259915	0	0	0	0	0.065	0.270	0	0.540	0.658
L3MBTL4	ZBTB24	9606.ENSP00000382976	9606.ENSP00000230122	0	0	0	0	0	0.078	0	0.423	0.445
L3MBTL4	RTTN	9606.ENSP00000382976	9606.ENSP00000255674	0	0	0	0	0	0	0	0.717	0.717
L3MBTL4	PHF21A	9606.ENSP00000382976	9606.ENSP00000398824	0	0	0	0	0.062	0.326	0	0.220	0.464
LAMC1	MYCL	9606.ENSP00000258341	9606.ENSP00000380494	0	0	0	0	0	0	0	0.442	0.442
LAMC1	LAMC3	9606.ENSP00000258341	9606.ENSP00000354360	0	0	0	0.926	0	0	0.900	0.419	0.902
LAMC1	PAK3	9606.ENSP00000258341	9606.ENSP00000353864	0	0	0	0	0.062	0	0.900	0.107	0.908
LAMC3	PAK3	9606.ENSP00000354360	9606.ENSP00000353864	0	0	0	0	0.062	0	0.900	0	0.902
LARS	SHMT2	9606.ENSP00000377954	9606.ENSP00000333667	0.160	0	0	0	0.130	0	0	0.452	0.564
LARS	SDCCAG8	9606.ENSP00000377954	9606.ENSP00000355499	0	0	0	0	0	0.652	0	0	0.652
LARS	RRAGD	9606.ENSP00000377954	9606.ENSP00000358423	0	0	0	0	0	0.281	0	0.837	0.879
LARS	YARS	9606.ENSP00000377954	9606.ENSP00000362576	0.266	0	0	0	0.541	0.541	0	0.921	0.986
LARS	SEH1L	9606.ENSP00000377954	9606.ENSP00000382779	0	0	0	0	0.121	0	0	0.540	0.579
LPL	SORT1	9606.ENSP00000309757	9606.ENSP00000256637	0	0.028	0	0	0.066	0.462	0	0.922	0.957
LPL	SCARB1	9606.ENSP00000309757	9606.ENSP00000261693	0	0	0	0	0.062	0	0	0.626	0.634
LPL	MED9	9606.ENSP00000309757	9606.ENSP00000268711	0	0	0	0	0	0	0.900	0	0.900
LPL	PRDM16	9606.ENSP00000309757	9606.ENSP00000270722	0	0	0	0	0	0	0	0.407	0.407
LPL	UCP3	9606.ENSP00000309757	9606.ENSP00000323740	0	0	0	0	0.062	0	0	0.565	0.575
LPL	MED12	9606.ENSP00000309757	9606.ENSP00000363193	0	0	0	0	0	0	0.900	0	0.900
LTBR	TNFRSF13C	9606.ENSP00000228918	9606.ENSP00000291232	0	0	0	0	0	0	0.600	0.687	0.869
LTBR	TRAF3	9606.ENSP00000228918	9606.ENSP00000454207	0	0	0	0	0	0.882	0.800	0.984	0.999
LY75	PIANP	9606.ENSP00000263636	9606.ENSP00000442157	0	0	0	0	0	0	0	0.423	0.423
MARCH1	UBE2J2	9606.ENSP00000427223	9606.ENSP00000383719	0	0	0	0	0	0.253	0	0.274	0.435
MATK	SPON2	9606.ENSP00000378485	9606.ENSP00000483599	0	0	0	0	0	0	0	0.416	0.416
MCAM	POU5F1	9606.ENSP00000264036	9606.ENSP00000259915	0	0	0	0	0	0	0	0.550	0.550
MED12	MED9	9606.ENSP00000363193	9606.ENSP00000268711	0	0	0	0	0	0.813	0.800	0.498	0.979
MED12	ZNF595	9606.ENSP00000363193	9606.ENSP00000477392	0	0	0	0	0	0.062	0	0.391	0.404
MINK1	PPP2R2C	9606.ENSP00000347427	9606.ENSP00000335083	0	0	0	0	0.062	0	0	0.521	0.531
MPV17	PEX10	9606.ENSP00000369383	9606.ENSP00000288774	0	0	0	0	0.049	0	0.600	0.131	0.640
MPV17	PIPOX	9606.ENSP00000369383	9606.ENSP00000317721	0	0	0	0	0	0	0.900	0.061	0.902
MSTN	UCP3	9606.ENSP00000260950	9606.ENSP00000323740	0	0	0	0	0.064	0	0	0.391	0.405
MYCL	POU5F1	9606.ENSP00000380494	9606.ENSP00000259915	0	0	0	0	0.063	0	0	0.758	0.764
NAA16	NAA25	9606.ENSP00000368716	9606.ENSP00000261745	0	0	0	0	0.438	0.056	0.540	0.722	0.923
NAA25	TRAFD1	9606.ENSP00000261745	9606.ENSP00000257604	0	0	0	0	0	0	0	0.418	0.418
NAA25	PTPN2	9606.ENSP00000261745	9606.ENSP00000311857	0	0	0	0	0.081	0	0	0.450	0.473
NALCN	SCN2A	9606.ENSP00000251127	9606.ENSP00000364586	0	0	0	0.556	0.161	0.211	0	0.442	0.438
NALCN	NAV2	9606.ENSP00000251127	9606.ENSP00000379396	0	0	0	0	0.084	0	0	0.431	0.456
NALCN	TLN1	9606.ENSP00000251127	9606.ENSP00000316029	0	0	0	0	0.062	0	0	0.545	0.554
NALCN	TLN2	9606.ENSP00000251127	9606.ENSP00000453508	0	0	0	0	0.062	0	0	0.657	0.664
NAPA	RAB3A	9606.ENSP00000263354	9606.ENSP00000222256	0	0	0	0	0.085	0	0	0.665	0.680
NAPA	SNAP25	9606.ENSP00000263354	9606.ENSP00000254976	0	0	0	0	0.081	0.859	0.540	0.943	0.996
NAPA	SYN2	9606.ENSP00000263354	9606.ENSP00000480050	0	0	0	0	0.050	0	0.360	0.109	0.411
NAPA	SHMT2	9606.ENSP00000263354	9606.ENSP00000333667	0	0	0	0	0.063	0	0	0.465	0.477
NEFM	PPP2R2C	9606.ENSP00000221166	9606.ENSP00000335083	0	0	0	0	0.190	0	0	0.292	0.403
NEFM	SYN2	9606.ENSP00000221166	9606.ENSP00000480050	0	0	0	0	0.313	0	0	0.193	0.422
NEFM	UCHL1	9606.ENSP00000221166	9606.ENSP00000284440	0	0	0	0	0.309	0	0	0.229	0.444
NEFM	SNAP25	9606.ENSP00000221166	9606.ENSP00000254976	0	0	0	0	0.366	0	0	0.341	0.564
NEK6	SEH1L	9606.ENSP00000362702	9606.ENSP00000382779	0	0	0	0	0	0	0.900	0	0.900
NGFRAP1	SORT1	9606.ENSP00000361728	9606.ENSP00000256637	0	0	0	0	0	0	0.900	0.366	0.933
NIT2	SNAPC3	9606.ENSP00000377696	9606.ENSP00000370200	0	0	0	0	0	0	0	0.457	0.457
NLE1	UTP15	9606.ENSP00000413572	9606.ENSP00000296792	0	0	0.355	0.561	0.865	0	0	0.075	0.886
NLE1	RRP1B	9606.ENSP00000413572	9606.ENSP00000339145	0	0	0	0	0.570	0.270	0	0.087	0.688
NLE1	RRP15	9606.ENSP00000413572	9606.ENSP00000355899	0	0	0	0	0.524	0	0	0.053	0.530
NLE1	PAK1IP1	9606.ENSP00000413572	9606.ENSP00000368887	0	0	0.374	0.566	0.824	0	0	0.255	0.864
NLE1	RCL1	9606.ENSP00000413572	9606.ENSP00000371169	0	0	0	0	0.808	0	0	0	0.808
NLE1	WDR43	9606.ENSP00000413572	9606.ENSP00000384302	0	0	0	0	0.851	0	0	0	0.851
NMNAT2	SNAP25	9606.ENSP00000287713	9606.ENSP00000254976	0	0	0	0	0.419	0	0	0.237	0.538
NOD2	OTULIN	9606.ENSP00000300589	9606.ENSP00000284274	0	0	0	0	0	0	0	0.427	0.426
NOD2	TMEM201	9606.ENSP00000300589	9606.ENSP00000344503	0	0	0	0	0.138	0	0	0.395	0.456
NOD2	PTPN2	9606.ENSP00000300589	9606.ENSP00000311857	0	0	0	0	0.063	0	0	0.465	0.477
NOD2	TRAF3	9606.ENSP00000300589	9606.ENSP00000454207	0	0	0	0	0.049	0.057	0	0.464	0.478
NOL9	UTP15	9606.ENSP00000366934	9606.ENSP00000296792	0	0	0	0	0.215	0	0	0.569	0.647
NOTCH3	POU5F1	9606.ENSP00000263388	9606.ENSP00000259915	0	0	0	0	0	0.058	0	0.396	0.406
NUDT17	TRAFD1	9606.ENSP00000334437	9606.ENSP00000257604	0	0	0	0	0	0	0	0.707	0.707
NUTF2	SEH1L	9606.ENSP00000219169	9606.ENSP00000382779	0	0	0	0	0.114	0	0	0.353	0.402
ORMDL3	ZNF804A	9606.ENSP00000377724	9606.ENSP00000303252	0	0	0	0	0	0	0	0.438	0.438
OTULIN	YOD1	9606.ENSP00000284274	9606.ENSP00000326813	0	0	0	0	0	0	0	0.583	0.583
PAK1IP1	UTP15	9606.ENSP00000368887	9606.ENSP00000296792	0	0	0.395	0	0.858	0	0	0	0.910
PAK1IP1	RRP1B	9606.ENSP00000368887	9606.ENSP00000339145	0	0	0	0	0.769	0.323	0	0.250	0.872
PAK1IP1	PAK3	9606.ENSP00000368887	9606.ENSP00000353864	0	0	0	0	0	0.173	0	0.326	0.419
PAK1IP1	RRP15	9606.ENSP00000368887	9606.ENSP00000355899	0	0	0	0	0.851	0.425	0	0.637	0.966
PAK1IP1	WDR89	9606.ENSP00000368887	9606.ENSP00000378399	0	0	0	0	0.256	0	0	0.234	0.405
PAK1IP1	RCL1	9606.ENSP00000368887	9606.ENSP00000371169	0	0	0	0	0.686	0	0	0.138	0.718
PAK1IP1	WDR43	9606.ENSP00000368887	9606.ENSP00000384302	0	0	0	0	0.885	0	0	0	0.885
PAK3	PREX2	9606.ENSP00000353864	9606.ENSP00000288368	0	0	0	0	0.154	0.252	0	0.241	0.477
PAK3	RHOJ	9606.ENSP00000353864	9606.ENSP00000316729	0	0	0	0	0.062	0.434	0	0.061	0.458
PALD1	PALLD	9606.ENSP00000263563	9606.ENSP00000425556	0	0	0	0	0.052	0	0	0.469	0.475
PANK2	RNF24	9606.ENSP00000313377	9606.ENSP00000388550	0	0	0	0	0	0	0	0.784	0.784
PBX4	ZNF101	9606.ENSP00000251203	9606.ENSP00000468049	0	0	0	0	0	0.061	0	0.391	0.403
PBX4	SORT1	9606.ENSP00000251203	9606.ENSP00000256637	0	0	0	0	0	0	0	0.502	0.502
PCOLCE2	SCARB1	9606.ENSP00000295992	9606.ENSP00000261693	0	0	0	0	0	0	0	0.425	0.425
PCSK7	SCG5	9606.ENSP00000325917	9606.ENSP00000300175	0	0	0	0	0.090	0.215	0	0.411	0.542
PDE4B	ZNF804A	9606.ENSP00000332116	9606.ENSP00000303252	0	0	0	0	0.065	0	0	0.429	0.443
PDE4B	SYN2	9606.ENSP00000332116	9606.ENSP00000480050	0	0	0	0	0	0	0	0.403	0.403
PDGFB	PTPN2	9606.ENSP00000330382	9606.ENSP00000311857	0	0	0	0	0	0	0.900	0.061	0.902
PDIK1L	WIPI2	9606.ENSP00000363389	9606.ENSP00000288828	0	0	0	0	0.094	0.229	0	0.287	0.458
PEX10	UBE2E2	9606.ENSP00000288774	9606.ENSP00000379931	0	0	0	0	0	0.244	0	0.260	0.416
PEX10	PIPOX	9606.ENSP00000288774	9606.ENSP00000317721	0	0	0	0	0.062	0	0.600	0.250	0.694
PHF21A	SMARCC1	9606.ENSP00000398824	9606.ENSP00000254480	0	0	0	0	0.095	0.243	0	0.272	0.458
PHF21A	RBBP4	9606.ENSP00000398824	9606.ENSP00000362592	0	0	0	0	0.062	0.206	0.600	0.166	0.718
PIANP	TMEM8A	9606.ENSP00000442157	9606.ENSP00000401338	0	0	0	0	0.062	0	0	0.731	0.737
PIK3CD	TNFRSF13C	9606.ENSP00000366563	9606.ENSP00000291232	0	0	0	0	0.065	0	0	0.701	0.709
PIPOX	SHMT2	9606.ENSP00000317721	9606.ENSP00000333667	0.124	0	0	0	0.062	0	0.900	0.425	0.946
PNN	TCERG1	9606.ENSP00000216832	9606.ENSP00000296702	0	0	0	0	0.415	0	0	0.189	0.505
PNN	PSIP1	9606.ENSP00000216832	9606.ENSP00000370109	0	0	0	0	0.312	0	0	0.456	0.610
PNN	U2SURP	9606.ENSP00000216832	9606.ENSP00000418563	0	0	0	0	0.604	0	0	0.073	0.617
PNN	RNPS1	9606.ENSP00000216832	9606.ENSP00000457723	0	0	0	0	0.081	0.898	0	0.954	0.995
POLI	SNAPC1	9606.ENSP00000462664	9606.ENSP00000216294	0	0	0	0	0.062	0	0	0.487	0.498
POLI	TRIM24	9606.ENSP00000462664	9606.ENSP00000340507	0	0	0	0	0.062	0	0	0.777	0.782
POLI	SNAPC3	9606.ENSP00000462664	9606.ENSP00000370200	0	0	0	0	0	0	0	0.487	0.487
POLI	WDR43	9606.ENSP00000462664	9606.ENSP00000384302	0	0	0	0	0	0.121	0	0.382	0.434
POLR2D	SNAPC1	9606.ENSP00000272645	9606.ENSP00000216294	0	0	0	0	0.063	0	0.600	0	0.609
POLR2D	TAF4B	9606.ENSP00000272645	9606.ENSP00000269142	0	0	0	0	0	0	0.600	0	0.600
POLR2D	TAF7L	9606.ENSP00000272645	9606.ENSP00000361998	0	0	0	0	0.053	0	0.600	0	0.605
POLR2D	ZC3H8	9606.ENSP00000272645	9606.ENSP00000386488	0	0	0	0	0.062	0	0.600	0	0.608
POLR2D	SNAPC3	9606.ENSP00000272645	9606.ENSP00000370200	0	0	0	0	0.062	0	0.600	0	0.608
POLR2D	SUZ12	9606.ENSP00000272645	9606.ENSP00000316578	0	0	0	0	0	0	0.900	0	0.900
POLR2D	RBBP4	9606.ENSP00000272645	9606.ENSP00000362592	0	0	0	0	0.090	0	0.900	0	0.905
POP1	ZNF623	9606.ENSP00000385787	9606.ENSP00000445979	0	0	0	0	0	0	0	0.653	0.653
POU5F1	SMARCC1	9606.ENSP00000259915	9606.ENSP00000254480	0	0	0	0	0.060	0.617	0	0.602	0.844
POU5F1	TBX3	9606.ENSP00000259915	9606.ENSP00000257566	0	0	0	0	0.062	0.135	0	0.683	0.720
POU5F1	SOHLH2	9606.ENSP00000259915	9606.ENSP00000369210	0	0	0	0	0.064	0	0	0.446	0.459
POU5F1	RBBP4	9606.ENSP00000259915	9606.ENSP00000362592	0	0	0	0	0	0.368	0	0.293	0.534
POU5F1	TUBA1A	9606.ENSP00000259915	9606.ENSP00000301071	0	0	0	0	0.060	0.486	0	0.123	0.539
POU5F1	SUZ12	9606.ENSP00000259915	9606.ENSP00000316578	0	0	0	0	0.052	0.270	0	0.649	0.736
PRDM16	UCP3	9606.ENSP00000270722	9606.ENSP00000323740	0	0	0	0	0	0	0	0.555	0.555
PRPF38A	RBM22	9606.ENSP00000257181	9606.ENSP00000199814	0	0	0	0	0.069	0	0	0.497	0.512
PRPF38A	RCL1	9606.ENSP00000257181	9606.ENSP00000371169	0	0	0	0	0.154	0	0	0.436	0.502
PRPF38A	RNPS1	9606.ENSP00000257181	9606.ENSP00000457723	0	0	0	0	0.098	0.647	0	0.383	0.786
PRPF38A	TCERG1	9606.ENSP00000257181	9606.ENSP00000296702	0	0	0	0	0.154	0.937	0	0.083	0.946
PRR15	RBM22	9606.ENSP00000317836	9606.ENSP00000199814	0	0	0	0	0	0	0	0.522	0.522
PSIP1	TRIM5	9606.ENSP00000370109	9606.ENSP00000369373	0	0	0	0	0.062	0	0	0.498	0.508
PSIP1	RPS6KA5	9606.ENSP00000370109	9606.ENSP00000479667	0	0	0	0	0.062	0.316	0	0.231	0.464
PSKH1	SLC12A4	9606.ENSP00000291041	9606.ENSP00000395983	0	0	0	0	0.076	0.058	0	0.764	0.776
PTPLA	SCD5	9606.ENSP00000355308	9606.ENSP00000316329	0	0	0	0	0.233	0.056	0.800	0.236	0.874
PTPN2	TRAF3	9606.ENSP00000311857	9606.ENSP00000454207	0	0	0	0	0	0.056	0	0.496	0.504
RAB3A	SYN2	9606.ENSP00000222256	9606.ENSP00000480050	0	0	0	0	0.336	0.104	0.600	0.619	0.897
RAB3A	SNAP25	9606.ENSP00000222256	9606.ENSP00000254976	0	0	0	0	0.413	0	0.600	0.776	0.943
RAB4B	SNX2	9606.ENSP00000349560	9606.ENSP00000368831	0	0	0	0	0.055	0.064	0	0.391	0.414
RASEF	SNAP25	9606.ENSP00000365630	9606.ENSP00000254976	0	0	0	0	0.062	0.343	0	0.143	0.425
RBBP4	SMARCC1	9606.ENSP00000362592	9606.ENSP00000254480	0	0	0	0	0.485	0	0	0.422	0.690
RBBP4	SUV420H1	9606.ENSP00000362592	9606.ENSP00000305899	0	0	0	0	0.073	0	0	0.432	0.451
RBBP4	SUZ12	9606.ENSP00000362592	9606.ENSP00000316578	0	0	0	0	0.089	0.994	0.900	0.993	0.999
RBBP4	SUFU	9606.ENSP00000362592	9606.ENSP00000358918	0	0	0	0	0	0	0.900	0	0.900
RBBP4	ZFPM2	9606.ENSP00000362592	9606.ENSP00000384179	0	0	0	0	0	0.341	0	0.154	0.419
RBBP4	SF1	9606.ENSP00000362592	9606.ENSP00000366604	0	0	0	0	0.274	0	0	0.261	0.440
RBBP4	WDR1	9606.ENSP00000362592	9606.ENSP00000427687	0	0	0.212	0	0.062	0.328	0	0.048	0.463
RBBP4	SETD8	9606.ENSP00000362592	9606.ENSP00000384629	0	0	0	0	0.134	0.400	0	0.178	0.536
RBM22	TCERG1	9606.ENSP00000199814	9606.ENSP00000296702	0	0	0	0	0.117	0.937	0	0	0.942
RBM24	SF1	9606.ENSP00000368341	9606.ENSP00000366604	0	0	0	0	0.062	0.247	0	0.570	0.669
RBM27	THOC1	9606.ENSP00000265271	9606.ENSP00000261600	0	0	0	0	0.107	0.441	0	0.057	0.488
RBM27	RNPS1	9606.ENSP00000265271	9606.ENSP00000457723	0	0	0	0	0	0.324	0	0.215	0.446
RBM27	TCERG1	9606.ENSP00000265271	9606.ENSP00000296702	0	0	0	0	0.175	0	0	0.590	0.648
RCL1	UTP15	9606.ENSP00000371169	9606.ENSP00000296792	0	0	0	0	0.850	0.815	0.600	0.631	0.995
RCL1	RRP1B	9606.ENSP00000371169	9606.ENSP00000339145	0	0	0	0	0.363	0.270	0	0.184	0.587
RCL1	WDR43	9606.ENSP00000371169	9606.ENSP00000384302	0	0	0	0	0.670	0.930	0.600	0.715	0.997
RGS4	SNAP25	9606.ENSP00000397181	9606.ENSP00000254976	0	0	0	0	0.351	0	0	0.280	0.513
RGS4	ZNF804A	9606.ENSP00000397181	9606.ENSP00000303252	0	0	0	0	0.081	0	0	0.459	0.481
RGS4	SYN2	9606.ENSP00000397181	9606.ENSP00000480050	0	0	0	0	0.156	0	0	0.398	0.470
RNF128	RNF168	9606.ENSP00000255499	9606.ENSP00000320898	0	0	0	0	0	0	0	0.546	0.546
RNPS1	THOC1	9606.ENSP00000457723	9606.ENSP00000261600	0	0	0	0	0.090	0	0.600	0.067	0.630
RNPS1	SEH1L	9606.ENSP00000457723	9606.ENSP00000382779	0	0	0	0	0.146	0	0.600	0	0.643
RRAGD	SNAPC1	9606.ENSP00000358423	9606.ENSP00000216294	0	0	0	0	0	0	0	0.680	0.680
RRAGD	SEH1L	9606.ENSP00000358423	9606.ENSP00000382779	0	0	0	0	0	0	0.900	0.594	0.957
RRP15	UTP15	9606.ENSP00000355899	9606.ENSP00000296792	0	0	0	0	0.832	0	0	0	0.832
RRP15	RRP1B	9606.ENSP00000355899	9606.ENSP00000339145	0	0	0	0	0.679	0.667	0.540	0.256	0.958
RRP15	WDR89	9606.ENSP00000355899	9606.ENSP00000378399	0	0	0	0	0.515	0	0	0	0.515
RRP15	WDR43	9606.ENSP00000355899	9606.ENSP00000384302	0	0	0	0	0.871	0	0	0	0.871
RRP1B	SNAPC1	9606.ENSP00000339145	9606.ENSP00000216294	0	0	0	0	0	0	0	0.415	0.415
RRP1B	UTP15	9606.ENSP00000339145	9606.ENSP00000296792	0	0	0	0	0.787	0.270	0	0.397	0.898
RRP1B	SNAPC3	9606.ENSP00000339145	9606.ENSP00000370200	0	0.005	0	0	0	0	0	0.453	0.453
RRP1B	TRMT13	9606.ENSP00000339145	9606.ENSP00000359160	0	0	0	0	0.092	0	0	0.565	0.588
RRP1B	WDR43	9606.ENSP00000339145	9606.ENSP00000384302	0	0	0	0	0.789	0.270	0	0	0.840
SCD5	SCG5	9606.ENSP00000316329	9606.ENSP00000300175	0	0	0	0	0.088	0	0	0.403	0.432
SCG5	SNAP25	9606.ENSP00000300175	9606.ENSP00000254976	0	0	0	0	0.339	0	0	0.240	0.476
SCN2A	SNAP25	9606.ENSP00000364586	9606.ENSP00000254976	0	0	0	0	0.414	0	0	0.275	0.557
SEH1L	TEP1	9606.ENSP00000382779	9606.ENSP00000262715	0	0	0	0	0.062	0.169	0	0.294	0.402
SENP8	UCHL1	9606.ENSP00000340505	9606.ENSP00000284440	0	0	0	0	0.062	0.121	0	0.511	0.561
SENP8	YOD1	9606.ENSP00000340505	9606.ENSP00000326813	0	0	0	0	0	0	0	0.409	0.409
SETD8	SUV420H1	9606.ENSP00000384629	9606.ENSP00000305899	0	0	0	0	0.110	0	0	0.899	0.907
SETD8	SUZ12	9606.ENSP00000384629	9606.ENSP00000316578	0	0	0	0	0.062	0.428	0	0.405	0.653
SF1	TCERG1	9606.ENSP00000366604	9606.ENSP00000296702	0	0	0	0	0.249	0.682	0	0.284	0.814
SF1	U2SURP	9606.ENSP00000366604	9606.ENSP00000418563	0	0	0	0	0.328	0.270	0	0.216	0.581
SHMT2	SLC46A1	9606.ENSP00000333667	9606.ENSP00000480703	0	0	0	0	0	0	0	0.459	0.459
SHMT2	SLC1A5	9606.ENSP00000333667	9606.ENSP00000444408	0.070	0	0	0	0.165	0	0	0.371	0.469
SHMT2	YARS	9606.ENSP00000333667	9606.ENSP00000362576	0.222	0	0	0	0.325	0	0	0.445	0.683
SHPRH	U2SURP	9606.ENSP00000356475	9606.ENSP00000418563	0	0	0	0	0.493	0.062	0	0	0.504
SLC12A4	SLC24A3	9606.ENSP00000395983	9606.ENSP00000333519	0.043	0	0	0	0.062	0	0	0.655	0.663
SLC1A1	SLC38A4	9606.ENSP00000262352	9606.ENSP00000389843	0	0	0	0	0.064	0.066	0	0.517	0.541
SLC1A1	SLC43A2	9606.ENSP00000262352	9606.ENSP00000461382	0	0	0	0	0	0	0	0.636	0.636
